system,estimator,noise_label,cell_id,n_rows,top1_err,oracle_err,oracle_rank,gap_ratio,is_mult2,row0_is_alt_branch
fitzhugh_nagumo,odepe_v2_polish,1em6,fitzhugh_nagumo_6_1em6,20,0.0003363309221793806,0.0003363309221793806,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em8,fitzhugh_nagumo_6_1em8,20,2.5650934519059757e-06,2.5650934519059757e-06,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,0,fitzhugh_nagumo_7_0,20,3.3340858164197936e-09,3.3340858164197936e-09,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em2,fitzhugh_nagumo_7_1em2,20,7.898966987513242,1.8316024366924792,5,4.312599082242571,False,False
fitzhugh_nagumo,odepe_v2_polish,1em4,fitzhugh_nagumo_7_1em4,20,0.07356080785387874,0.07356080785387874,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em6,fitzhugh_nagumo_7_1em6,20,0.001371240089439022,0.001371240089439022,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em8,fitzhugh_nagumo_7_1em8,20,1.7752538831506437e-05,1.7752538831506437e-05,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,0,fitzhugh_nagumo_8_0,20,8.024368206941782e-10,8.024368206941782e-10,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em2,fitzhugh_nagumo_8_1em2,20,0.4362775413986075,0.4362775413986075,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em4,fitzhugh_nagumo_8_1em4,20,0.06830828155669964,0.06830828155669964,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em6,fitzhugh_nagumo_8_1em6,20,7.760980598833568e-05,7.760980598833568e-05,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em8,fitzhugh_nagumo_8_1em8,20,2.091624690907829e-07,2.091624690907829e-07,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,0,fitzhugh_nagumo_9_0,20,1.4651538631934011e-09,1.4651538631934011e-09,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em2,fitzhugh_nagumo_9_1em2,20,0.9999726325088019,0.9999726325088019,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em4,fitzhugh_nagumo_9_1em4,20,0.010072592209416292,0.010072592209416292,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em6,fitzhugh_nagumo_9_1em6,20,0.00021126273857575113,0.00021126273857575113,0,1.0,False,False
fitzhugh_nagumo,odepe_v2_polish,1em8,fitzhugh_nagumo_9_1em8,20,2.7666828398463488e-06,2.7666828398463488e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_0_0,20,1.3738393139167075e-12,1.3738393139167075e-12,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_0_1em2,20,7.638858638799882,1.005688440436445,2,7.59565122920653,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_0_1em4,20,0.14805639349937208,0.14805639349937208,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_0_1em6,20,0.002569410691432017,0.002569410691432017,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_0_1em8,20,4.778933745520753e-06,4.778933745520753e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_1_0,20,1.2330982419413214e-12,1.2330982419413214e-12,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_1_1em2,20,7.407608422909276,0.9999323104683175,7,7.408109874397327,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_1_1em4,20,0.027101455513713176,0.027101455513713176,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_1_1em6,20,0.000429957614213203,0.000429957614213203,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_1_1em8,20,1.325130044246846e-06,1.325130044246846e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_2_0,20,2.012596603579845e-12,2.012596603579845e-12,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_2_1em2,20,1.1129549181037308,1.109158002101076,4,1.0034232417703,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_2_1em4,20,0.009935570710317644,0.009935570710317644,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_2_1em6,20,0.0002979322231197809,0.0002979322231197809,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_2_1em8,20,1.1323965266294036e-06,1.1323965266294036e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_3_0,20,8.73144149574993e-13,8.73144149574993e-13,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_3_1em2,20,0.8913754376593412,0.8372104731969547,1,1.0646969504043031,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_3_1em4,20,0.003786527510641498,0.003786527510641498,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_3_1em6,20,6.843755116038084e-05,6.843755116038084e-05,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_3_1em8,20,1.4170427662763607e-06,1.4170427662763607e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_4_0,20,1.7224149079917846e-12,1.7224149079917846e-12,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_4_1em2,20,0.9999295058321633,0.9325715885824891,16,1.0722281464225802,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_4_1em4,20,0.025809529067022347,0.025809529067022347,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_4_1em6,20,0.00027992731750504365,0.00027992731750504365,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_4_1em8,20,5.431684109166243e-07,5.431684109166243e-07,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_5_0,20,3.6099276260817975e-13,3.6099276260817975e-13,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_5_1em2,20,3.013034595378398,0.9999842768911731,10,3.013081970394123,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_5_1em4,20,0.03165071333354041,0.03165071333354041,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_5_1em6,20,0.000381943414532194,0.000381943414532194,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_5_1em8,20,3.788497876437993e-06,3.788497876437993e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_6_0,20,1.6166080819680752e-12,1.6166080819680752e-12,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_6_1em2,20,26.777777777777786,0.9734828096731664,10,27.5071912022443,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_6_1em4,20,0.006285488514658114,0.006285488514658114,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_6_1em6,20,5.105807400784705e-05,5.105807400784705e-05,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_6_1em8,20,5.753854029331194e-07,5.753854029331194e-07,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_7_0,20,5.2452095874815306e-11,5.2452095874815306e-11,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_7_1em2,20,4.204612240751013,0.886336373581593,1,4.743811002318017,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_7_1em4,20,0.02921981734590306,0.02921981734590306,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_7_1em6,20,0.00016530923313068315,0.00016530923313068315,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_7_1em8,20,1.0223762952947952e-06,1.0223762952947952e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_8_0,20,4.5350338169629925e-12,4.5350338169629925e-12,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_8_1em2,20,1.7405085661958224,0.9999417106386873,13,1.7406100252424883,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_8_1em4,20,0.11003224066154282,0.11003224066154282,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_8_1em6,20,0.0010969657786493614,0.0010969657786493614,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_8_1em8,20,9.560167657356234e-06,9.560167657356234e-06,0,1.0,False,False
flexible_arm,odepe_v2_polish,0,flexible_arm_9_0,20,3.119299690341065e-12,3.119299690341065e-12,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em2,flexible_arm_9_1em2,20,3.564994921762879,0.9999397479818101,4,3.5652097328445533,False,False
flexible_arm,odepe_v2_polish,1em4,flexible_arm_9_1em4,20,0.05465771637660296,0.05465771637660296,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em6,flexible_arm_9_1em6,20,0.00016483020236030173,0.00016483020236030173,0,1.0,False,False
flexible_arm,odepe_v2_polish,1em8,flexible_arm_9_1em8,20,5.392011095553936e-06,5.392011095553936e-06,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_0_0,20,5.251690022001857e-05,5.052903044556199e-10,1,103934.11422488748,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_0_1em2,20,0.0010237546311211041,0.0010237546311211041,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_0_1em4,20,0.0001782289485341197,0.00012340360474812464,1,1.4442766797444648,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_0_1em6,20,0.0001728835615140113,0.00016128767911196426,1,1.0718956492268532,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_0_1em8,20,1.8404931137272025e-05,6.028585285746897e-06,1,3.052943645134447,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_1_0,20,4.0114735046671935e-05,2.091699036199657e-09,1,19178.062595255175,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_1_1em2,20,0.0021672742120150174,0.00033858726764554305,3,6.400932400930895,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_1_1em4,20,0.0018910375134697588,0.0005295852134966984,1,3.5707898658721677,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_1_1em6,20,0.005560776283001147,0.005339651222609928,12,1.0414118921203876,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_1_1em8,20,0.0002270402579471294,0.00020217953539144733,2,1.1229635952399846,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_2_0,20,0.0002878250614289243,1.5678744145280495e-10,1,1835766.045812817,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_2_1em2,20,0.038858967442666335,0.02696880217521422,1,1.4408859240467051,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_2_1em4,20,0.0036176616094986715,0.0036176616094986715,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_2_1em6,20,0.0026654889506678497,0.00011077205420020657,2,24.062828570916572,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_2_1em8,20,0.000656989312941021,1.6747459177074253e-05,2,39.22919327609883,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_3_0,20,0.001131429300679776,1.1423226542173493e-08,1,99046.38558139803,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_3_1em2,20,0.00653512137276787,0.00653512137276787,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_3_1em4,20,0.0010112415660511493,0.00041961669921875,9,2.4099173553719315,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_3_1em6,20,0.014684701894784916,0.013194790134182212,1,1.112916669795525,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_3_1em8,20,0.0003387649337966591,0.00019189752121853698,4,1.76534293744663,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_4_0,20,0.000145609064619643,3.4480450363994545e-10,1,422294.5555597849,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_4_1em2,20,0.009997819242104189,0.007881461799918879,3,1.268523466320308,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_4_1em4,20,0.0006860481886676066,0.00044151405235384896,1,1.553853575010965,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_4_1em6,20,0.0006644509055397256,0.0004135620551602403,2,1.6066534568367858,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_4_1em8,20,0.000373813181160934,8.872904387223296e-05,2,4.212974296209178,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_5_0,20,0.0009815095137451185,0.0009815095137451185,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_5_1em2,20,0.0012583883763733073,0.0008303993626644854,1,1.5154014236421647,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_5_1em4,20,0.00027997899124182317,0.00020647736035444848,2,1.3559791289524354,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_5_1em6,20,0.0005919807835629229,0.0005919807835629229,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_5_1em8,20,0.00047904566714639324,0.00047904566714639324,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_6_0,20,1.6600221067919677e-05,1.6600221067919677e-05,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_6_1em2,20,0.004830370892535274,0.004830370892535274,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_6_1em4,20,0.0003650581443702033,0.0003650581443702033,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_6_1em6,20,2.489683828940262e-05,2.489683828940262e-05,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_6_1em8,20,0.00011746961991858073,0.00011746961991858073,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_7_0,20,0.0023658389136904834,3.2303990299622095e-08,1,73236.73923088567,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_7_1em2,20,0.12625456204379554,0.12625456204379554,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_7_1em4,20,0.5055514345601045,0.02816495028409094,2,17.949665433837705,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_7_1em6,20,0.012077730291811927,0.0029779668501452613,6,4.055696688236402,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_7_1em8,20,0.002401425032665584,5.5839568060674675e-06,2,430.0579528223108,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_8_0,20,0.0001782369057028452,3.9519561735347127e-10,1,451009.3176044166,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_8_1em2,20,0.0021912093015061507,0.0021912093015061507,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_8_1em4,20,0.0038257874164384365,0.002515434884891412,8,1.5209248466010643,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_8_1em6,20,0.0016766289035144862,0.0011282004271036233,1,1.4861090841977591,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_8_1em8,20,5.925397464734935e-05,5.925397464734935e-05,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,0,forced_lotka_volterra_9_0,20,0.00030120601498982296,3.4968461053604228e-09,1,86136.48010648653,False,False
forced_lotka_volterra,odepe_v2_polish,1em2,forced_lotka_volterra_9_1em2,20,0.003141325663744933,0.0019420522504149174,9,1.6175289120433254,False,False
forced_lotka_volterra,odepe_v2_polish,1em4,forced_lotka_volterra_9_1em4,20,0.000644714851689547,0.000644714851689547,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em6,forced_lotka_volterra_9_1em6,20,0.004038368783346022,0.004038368783346022,0,1.0,False,False
forced_lotka_volterra,odepe_v2_polish,1em8,forced_lotka_volterra_9_1em8,20,0.00020816461826726198,0.00013775076253421797,4,1.5111685368387915,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_0_0,4,1.6900061597071828e-12,1.6900061597071828e-12,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_0_1em2,11,0.0001348601304136237,0.0001348601304136237,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_0_1em4,4,3.852071472124551e-07,3.852071472124551e-07,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_0_1em6,6,5.27188068576996e-08,5.27188068576996e-08,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_0_1em8,4,3.221951169511906e-10,3.221951169511906e-10,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_1_0,4,1.1393627365575753e-13,1.1393627365575753e-13,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_1_1em2,9,0.00013149505035697727,0.00013149505035697727,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_1_1em4,4,3.302918144224982e-07,3.302918144224982e-07,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_1_1em6,4,2.52766748482773e-09,2.52766748482773e-09,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_1_1em8,4,6.753809589908148e-11,6.753809589908148e-11,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_2_0,4,3.5579847673447154e-14,3.5579847673447154e-14,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_2_1em2,4,2.4807849426211777e-05,2.4807849426211777e-05,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_2_1em4,4,3.03314962315616e-08,3.03314962315616e-08,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_2_1em6,4,3.9324995174326944e-10,3.9324995174326944e-10,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_2_1em8,4,9.942426045007391e-12,9.942426045007391e-12,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_3_0,4,2.9259238164255655e-13,2.9259238164255655e-13,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_3_1em2,7,2.2504816549721e-05,2.2504816549721e-05,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_3_1em4,4,3.984798937006214e-07,3.984798937006214e-07,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_3_1em6,4,1.4475475581720069e-09,1.4475475581720069e-09,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_3_1em8,4,1.626748068678614e-11,1.626748068678614e-11,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_4_0,4,1.3016021952006625e-13,1.3016021952006625e-13,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_4_1em2,18,0.00024394879715017304,0.00024394879715017304,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_4_1em4,5,3.554700950370922e-06,3.554700950370922e-06,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_4_1em6,4,3.990798921166093e-08,3.990798921166093e-08,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_4_1em8,4,3.5087893612123323e-10,3.5087893612123323e-10,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_5_0,4,6.182880880689415e-14,6.182880880689415e-14,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_5_1em2,6,0.000326939457011084,0.000326939457011084,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_5_1em4,4,1.7029768223616895e-06,1.7029768223616895e-06,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_5_1em6,4,1.5704877290726623e-08,1.5704877290726623e-08,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_5_1em8,4,6.808488957806466e-11,6.808488957806466e-11,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_6_0,4,1.7667491401486866e-13,1.7667491401486866e-13,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_6_1em2,18,0.0010293752282026453,0.0010293752282026453,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_6_1em4,4,1.3498195847208073e-05,1.3498195847208073e-05,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_6_1em6,4,2.3983636782416895e-07,2.3983636782416895e-07,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_6_1em8,4,2.374288620231667e-10,2.374288620231667e-10,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_7_0,4,1.1985741061643957e-13,1.1985741061643957e-13,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_7_1em2,7,9.946680099853463e-05,9.946680099853463e-05,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_7_1em4,5,6.543301505096586e-08,6.543301505096586e-08,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_7_1em6,4,2.3600850484260167e-09,2.3600850484260167e-09,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_7_1em8,4,5.7244565481969745e-12,5.7244565481969745e-12,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_8_0,4,1.4079891513753502e-13,1.4079891513753502e-13,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_8_1em2,18,0.0011035131916958603,0.0011035131916958603,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_8_1em4,4,3.3542583709230035e-06,3.3542583709230035e-06,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_8_1em6,4,7.733936670695758e-08,7.733936670695758e-08,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_8_1em8,4,6.080598538167251e-10,6.080598538167251e-10,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,0,harmonic_oscillator_9_0,4,2.0363203916359605e-13,2.0363203916359605e-13,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em2,harmonic_oscillator_9_1em2,9,9.514799127122208e-05,9.514799127122208e-05,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em4,harmonic_oscillator_9_1em4,4,9.173678835364654e-07,9.173678835364654e-07,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em6,harmonic_oscillator_9_1em6,4,1.1540629973281345e-08,1.1540629973281345e-08,0,1.0,False,False
harmonic_oscillator,odepe_v2_polish,1em8,harmonic_oscillator_9_1em8,4,6.175499026959297e-11,6.175499026959297e-11,0,1.0,False,False
hiv,odepe_v2_polish,0,hiv_0_0,20,7.781737891656454e-08,7.781737891656454e-08,0,1.0,False,False
hiv,odepe_v2_polish,1em2,hiv_0_1em2,20,8425.444376801723,434.9857829539896,11,19.3694706976042,False,False
hiv,odepe_v2_polish,1em4,hiv_0_1em4,20,0.9921216112359419,0.9886896834803883,1,1.0034711879904243,False,False
hiv,odepe_v2_polish,1em6,hiv_0_1em6,20,0.9999627053772947,0.9999627053772947,0,1.0,False,False
hiv,odepe_v2_polish,1em8,hiv_0_1em8,20,0.02623621760466496,0.02623621760466496,0,1.0,False,False
hiv,odepe_v2_polish,0,hiv_1_0,20,1.3682177278924907e-08,1.3682177278924907e-08,0,1.0,False,False
hiv,odepe_v2_polish,1em2,hiv_1_1em2,20,2.3901966908681254,2.3901966908681254,0,1.0,False,False
hiv,odepe_v2_polish,1em4,hiv_1_1em4,20,5.356677566631059,0.999954239966438,2,5.356922699593581,False,False
hiv,odepe_v2_polish,1em6,hiv_1_1em6,20,0.35946226062602393,0.35946226062602393,0,1.0,False,False
hiv,odepe_v2_polish,1em8,hiv_1_1em8,20,0.003306764656039858,0.003306764656039858,0,1.0,False,False
hiv,odepe_v2_polish,0,hiv_2_0,20,1.0636960879100285e-08,1.0636960879100285e-08,0,1.0,False,False
hiv,odepe_v2_polish,1em2,hiv_2_1em2,20,22.988914813096986,0.9999821130573815,5,22.989326021852378,False,False
hiv,odepe_v2_polish,1em4,hiv_2_1em4,20,1.6670111268119439,0.9332855714265643,6,1.7861747549186373,False,False
hiv,odepe_v2_polish,1em6,hiv_2_1em6,20,2.1629963676310133,0.9999265968773402,1,2.163155149973819,False,False
hiv,odepe_v2_polish,1em8,hiv_2_1em8,20,0.00631322213398852,0.00631322213398852,0,1.0,False,False
hiv,odepe_v2_polish,0,hiv_3_0,20,5.827573476384752e-10,5.827573476384752e-10,0,1.0,False,False
hiv,odepe_v2_polish,1em2,hiv_3_1em2,20,22.09468822170901,0.9999433485916924,6,22.0959399878272,False,False
hiv,odepe_v2_polish,1em4,hiv_3_1em4,20,0.9999539201186527,0.9999539201186527,0,1.0,False,False
hiv,odepe_v2_polish,1em6,hiv_3_1em6,20,0.08897312947926592,0.08897312947926592,0,1.0,False,False
hiv,odepe_v2_polish,1em8,hiv_3_1em8,20,0.0008595480170095886,0.0008595480170095886,0,1.0,False,False
hiv,odepe_v2_polish,0,hiv_4_0,20,2.546544959129135e-09,2.546544959129135e-09,0,1.0,False,False
hiv,odepe_v2_polish,1em2,hiv_4_1em2,20,11.453300124533001,11.453300124533001,0,1.0,False,False
hiv,odepe_v2_polish,1em4,hiv_4_1em4,20,0.9999751506519661,0.9994556609069961,1,1.0005197726775579,False,False
hiv,odepe_v2_polish,1em6,hiv_4_1em6,20,0.24767850195903668,0.24767850195903668,0,1.0,False,False
hiv,odepe_v2_polish,1em8,hiv_4_1em8,20,0.003606649305698788,0.003606649305698788,0,1.0,False,False
hiv,odepe_v2_polish,0,hiv_5_0,20,2.3620847651792523e-09,2.3620847651792523e-09,0,1.0,False,False
hiv,odepe_v2_polish,1em2,hiv_5_1em2,20,15.303223214545612,13.224751066856335,5,1.1571653135232398,False,False
hiv,odepe_v2_polish,1em4,hiv_5_1em4,20,8.125405830691154,8.125226074137876,1,1.0000221232679114,False,False
hiv,odepe_v2_polish,1em6,hiv_5_1em6,20,0.04873616219454655,0.04873616219454655,0,1.0,False,False
hiv,odepe_v2_polish,1em8,hiv_5_1em8,20,0.00029037246840825056,0.00029037246840825056,0,1.0,False,False
